"ResponseId_W2","exp_group","condition","ideo_folded","pid_strength","ss1","ss2","ss3","ss4","ss5","ss6","ss_sum","compliance_level","WELL_FEELINGS_1","WELL_FEELINGS_2","WELL_FEELINGS_3","WELL_FEELINGS_4","WELL_FEELINGS_5","WELL_FEELINGS_6","WELL_ACT_1","WELL_ACT_2","WELL_ACT_3","WELL_ACT_4","WELL_ACT_5","SMS_1","SMS_2","SMS_3","SPEECH_1","SPEECH_2","SPEECH_3","SPEECH_4","party_folded","MAL","PREPOL","COMPROMISE","TRUST_1","TRUST_2","TRUST_3","TRUST_4","TRUST_5","TRUST_6","ECON_PRE","ENV_PRE","IMMIG_PRE","GUN_PRE","TRUMP_PRE","ECON_POST","ENV_POST","IMMIG_POST","GUN_POST","TRUMP_POST","thermo_dem_PRE","thermo_rep_PRE","thermo_lib_PRE","thermo_con_PRE","thermo_gun_PRE","thermo_immig_PRE","thermo_climate_PRE","thermo_econ_PRE","thermo_trumpissue_PRE","understand_climate_PRE","understand_econ_PRE","understand_gun_PRE","understand_immig_PRE","understand_opideo_PRE","understand_opparty_PRE","understand_ownideo_PRE","understand_ownparty_PRE","understand_trumpissue_PRE","negtrait_otherideo_stupid_PRE","negtrait_otherparty_stupid_PRE","stupid_gun_PRE","stupid_imig_PRE","stupid_econ_PRE","stupid_climate_PRE","stupid_trumpissue_PRE","thermo_issues_PRE","understand_issues_PRE","stupid_issues_PRE","thermo_dem_POST","thermo_rep_POST","thermo_lib_POST","thermo_con_POST","thermo_gun_POST","thermo_immig_POST","thermo_climate_POST","thermo_econ_POST","thermo_trumpissue_POST","understand_climate_POST","understand_econ_POST","understand_gun_POST","understand_immig_POST","understand_opideo_POST","understand_opparty_POST","understand_ownideo_POST","understand_ownparty_POST","understand_trumpissue_POST","negtrait_otherideo_stupid_POST","negtrait_otherparty_stupid_POST","stupid_gun_POST","stupid_imig_POST","stupid_econ_POST","stupid_climate_POST","stupid_trumpissue_POST","thermo_issues_POST","understand_issues_POST","stupid_issues_POST","TRUST_ALL","SPEECH_ALL","SMS_ALL","WELLBEING_ALL","WELLACT_ALL"
"R_3GrCpb7rNlcKzug","cons_t",1,2,6,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",3,5,4,3,4,4,3,4,4,4,5,4,5,3,3,4,5,4,1,0.600000000000001,0.25,1.25,-1,-1,0,0,0,-1,10.6666666666667,9,9.66666666666667,9.66666666666667,9.33333333333333,8.66666666666667,7.33333333333333,8,7.66666666666667,8.33333333333333,54,48,62,73,50,84,73,60,61,4,5,6,6,6,5,5,6,5,4,4,NA,5,NA,5,NA,65.6,5.2,NA,70,81,68,59,49,72,49,59,66,4,4,5,4,5,5,5,4,6,6,3,4,5,5,5,4,59,4.6,4.6,0.5,-4,4,-1.16666666666667,2
"R_2VqHv4r2dfNXzC0","cons_c",0,3,5.75,0,0,0,0,0,0,0,NA,1,3,6,5,7,5,0,1,0,1,7,1,1,1,7,7,7,7,3,-0.2,1,1,0,0,0,0,-1,0,8.66666666666667,11.3333333333333,7.66666666666667,11,12.3333333333333,7.66666666666667,13,5,11,13,50,89,39,88,17,50,40,51,13,6,7,5,6,5,6,7,7,5,4,4,3,NA,NA,4,NA,34.2,5.8,NA,19,70,19,90,10,50,8,29,1,6,6,5,6,5,5,7,6,2,4,4,5,2,6,4,6,19.6,5,4.6,0.166666666666667,-7,1,-3.16666666666667,-1
"R_1IT2pypPRganQJj","lib_t",1,5,5.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,4,6,7,7,7,1,3,0,0,2,5,4,4,6,6,6,6,3,-0.8,0.5,0.5,0,-1,1,0,2,3,6.66666666666667,1,1,5.33333333333333,1,6.33333333333333,1.66666666666667,1.33333333333333,4.33333333333333,1,100,28,100,35,85,1,49,71,42,1,4,6,1,2,1,6,7,1,1,2,1,1,NA,NA,NA,49.6,2.6,NA,92,41,97,15,58,12,45,90,1,2,4,4,2,2,2,7,7,1,2,2,1,2,1,4,7,41.2,2.6,3,-0.833333333333333,-6,4.33333333333333,-3.5,0.4
"R_2yjekvFqPhw8BFQ","cons_t",1,5,6,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,7,7,7,7,1,1,0,0,7,7,7,7,4,4,4,4,3,-1.4,1,0,0,2,0,-1,0,0,6.66666666666667,6.66666666666667,2.66666666666667,4.33333333333333,13,5,4,6.66666666666667,6.66666666666667,12.6666666666667,23,100,50,47,44,45,32,22,43,4,4,4,4,4,4,4,4,4,1,1,1,1,NA,NA,NA,37.2,4,NA,46,71,55,54,55,51,58,58,43,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,53,7,7,-0.166666666666667,-4,7,-4.33333333333333,-1
"R_3e3nknLWOPhqBFz","lib_t",1,2,3.25,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",4,4,3,1,3,2,0,1,0,1,5,1,1,2,7,7,7,7,1,0.2,0.5,1,1,1,0,-1,0,-1,5.66666666666667,2,3,4.66666666666667,2.66666666666667,5.33333333333333,2,3.33333333333333,5.66666666666667,2,56,24,62,66,5,22,1,85,0,1,5,2,4,6,4,5,6,1,2,3,NA,2,NA,NA,4,22.6,2.6,NA,51,40,55,40,33,18,0,57,0,1,3,2,1,5,5,5,5,1,1,1,1,1,1,6,3,21.6,1.6,2.4,0,-7,1.33333333333333,-0.166666666666667,-0.6
"R_2YrnGZpPdtNmQcE","lib_c",0,3,6,0,0,0,0,0,0,0,NA,2,4,4,4,4,2,2,3,0,0,7,7,1,1,4,4,2,4,1,0,1.25,-1.5,1,0,1,0,0,-1,5,1,1.33333333333333,2.33333333333333,2,5,1,1.33333333333333,3.33333333333333,1,100,0,95,0,0,0,0,0,0,1,1,1,1,1,1,7,7,1,7,7,7,NA,NA,7,NA,0,1,NA,100,0,100,0,0,0,0,0,0,1,1,1,1,1,1,7,7,1,7,7,7,7,7,7,7,0,1,7,-0.166666666666667,-3.5,3,-1.33333333333333,-0.4
"R_WiIotveuWmj48uJ","cons_t",1,4,6.5,1,0,1,1,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",7,7,6,5,7,6,6,4,4,7,5,6,7,6,7,6,6,7,0,1,1,-1.5,2,2,2,2,2,4,12.3333333333333,12,12,12,12.3333333333333,11.6666666666667,10.6666666666667,12.3333333333333,11.6666666666667,12.6666666666667,58,69,62,53,81,71,66,58,67,3,5,5,3,5,4,4,4,4,3,4,NA,7,NA,NA,6,68.6,4,NA,73,73,88,88,91,68,72,56,93,7,6,4,6,7,7,6,6,5,6,4,6,5,7,6,7,76,5.6,6.2,-2.33333333333333,-6.5,6.33333333333333,-1.66666666666667,3.2
"R_3k5JaS2NdgOMXJd","lib_t",1,2,4,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,3,7,5,6,4,0,0,0,2,5,2,1,7,6,6,6,6,2,0.8,0.75,-1.75,-1,-1,1,0,0,2,8,2.33333333333333,2.66666666666667,6,1,9,2,2.66666666666667,4.33333333333333,1.66666666666667,94,56,66,20,17,22,25,19,9,5,5,2,3,4,5,5,6,4,2,2,NA,NA,1,NA,2,18.4,3.8,NA,90,73,83,46,54,53,47,53,48,5,5,5,5,5,5,6,7,3,5,5,2,3,4,3,2,51,4.6,2.8,-0.166666666666667,-6,3.33333333333333,-2.83333333333333,-0.6
"R_2s0ZRKTBHhkEq75","cons_t",1,0,3,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,4,3,3,2,6,0,1,2,1,0,2,1,5,7,7,7,7,2,0,0,-1,1,-1,0,-1,2,-1,7,3,6,5,6.66666666666667,5.66666666666667,2.33333333333333,5,3.66666666666667,7,38,49,15,27,30,24,25,46,73,3,4,6,6,6,5,6,5,6,7,4,NA,NA,2,3,NA,39.6,5,NA,24,39,8,20,38,52,30,46,29,2,5,5,6,4,5,5,3,4,5,4,5,2,3,4,6,39,4.4,4,0,-7,2.66666666666667,-1.33333333333333,0.8
"R_1CsuA6feTwoRnuE","cons_t",1,2,4.5,1,0,1,1,0,1,4,"Middle Compliance 
(3-4 story surveys)
N = 89",3,4,NA,6,5,5,0,0,1,1,5,2,4,6,7,7,6,7,3,0.2,0.5,-0.25,1,-1,2,1,0,1,11,7.33333333333333,6.66666666666667,8,7.33333333333333,9.33333333333333,7,6,7.66666666666667,7.33333333333333,39,82,24,83,51,59,51,49,49,5,5,6,6,6,6,6,7,6,2,2,NA,NA,3,3,NA,51.8,5.6,NA,44,65,49,80,48,51,50,50,50,6,3,5,4,6,6,7,6,6,3,3,3,2,3,2,2,49.8,4.8,2.4,-0.666666666666667,-6.75,4,NA,-0.6
"R_Wpyeiu7XrGO3Cw1","lib_c",0,3,6,0,0,0,0,0,0,0,NA,4,4,3,3,3,2,2,0,0,0,0,1,7,7,7,7,7,7,3,1,1.25,-0.25,-1,-2,-1,-1,-1,-1,2.33333333333333,1,1.66666666666667,1,1,1,1,2,1,1,94,2,90,20,3,3,3,20,1,2,4,1,2,2,2,7,6,1,3,5,NA,NA,2,6,NA,6,2,NA,94,3,97,8,3,10,4,16,3,1,3,1,2,3,2,7,7,1,6,6,7,5,3,7,7,7.2,1.6,5.8,1.16666666666667,-7,5,-0.5,0.4
"R_3MPPbIdePv3mvZp","cons_t",1,3,4.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",3,1,5,6,6,6,1,3,1,0,4,1,2,2,7,7,5,7,3,0.4,1.25,1.25,0,0,1,0,-2,1,10,6.33333333333333,6.66666666666667,9,10.6666666666667,10.6666666666667,7.33333333333333,6,7,10.6666666666667,51,91,14,98,37,47,70,39,44,6,2,3,4,4,3,7,7,5,2,3,3,NA,NA,2,NA,47.4,4,NA,9,72,13,89,40,56,56,61,28,4,4,4,3,2,3,5,5,4,3,3,2,2,1,1,2,48.2,3.8,1.6,0,-6.5,1.66666666666667,-3.16666666666667,0.2
"R_D793MLMB3sSfwxX","lib_t",1,0,6,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,5,4,5,4,1,1,0,0,0,2,2,7,4,4,4,4,3,0,0,-2.25,3,1,0,0,2,0,7,7,5,2.33333333333333,1,7.33333333333333,7,1,1.66666666666667,1,70,0,0,0,0,0,0,0,0,3,3,1,1,3,1,1,5,1,4,7,4,NA,4,NA,NA,0,1.8,NA,88,0,0,0,0,0,0,0,0,1,1,1,2,3,1,3,7,1,4,7,7,4,4,4,7,0,1.2,5.2,-1,-4,3.66666666666667,-2.66666666666667,0.4
"R_WD4V1LXiHkczk0F","lib_c",0,2,3,0,0,0,0,0,0,0,NA,1,1,6,6,7,6,2,0,0,0,3,1,1,2,7,7,6,6,1,-1.8,-1.25,-1.75,-1,0,0,0,-1,2,8,2,3,4.66666666666667,2.33333333333333,6.66666666666667,3.66666666666667,2,3.33333333333333,1.66666666666667,50,30,61,50,40,40,40,40,80,4,3,4,5,5,4,6,4,4,1,1,NA,NA,1,1,NA,48,4,NA,80,50,87,71,49,49,66,62,38,5,4,2,6,5,5,7,6,1,3,5,6,2,3,6,5,52.8,3.6,4.4,0,-6.5,1.33333333333333,-3.83333333333333,-0.2
"R_1oF2tOv7payeX8a","lib_t",1,1,1,1,0,0,1,1,1,4,"Middle Compliance 
(3-4 story surveys)
N = 89",4,4,4,4,4,4,2,1,0,2,5,1,1,1,7,7,7,7,0,0,-1.75,0,2,2,0,-1,3,0,6,1,1,3,1,5,1,1,3,1,11,0,10,12,0,1,0,16,0,1,4,1,1,2,2,4,4,1,4,2,NA,NA,2,NA,6,3.4,1.6,NA,50,21,49,21,29,30,29,50,7,1,4,1,4,1,1,4,1,1,4,1,1,2,4,1,1,29,2.2,1.8,-1,-7,1,-1.33333333333333,0
"R_vTWBmVdV4In9rEt","lib_t",1,2,5,1,1,1,0,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",1,1,5,5,5,4,0,1,0,0,2,4,2,5,5,6,4,5,3,-1.4,-1.25,-0.25,0,-1,0,-2,0,0,6,6,5,2.66666666666667,1,5.33333333333333,3.66666666666667,6.33333333333333,5.66666666666667,1.66666666666667,74,0,50,34,4,2,45,34,0,5,5,5,4,4,2,4,7,2,5,5,NA,3,NA,NA,7,17,4.2,NA,62,1,51,23,18,32,31,32,0,4,4,2,4,4,4,4,6,1,4,5,4,4,4,4,6,22.6,3,4.4,0.5,-5,3.66666666666667,-2.83333333333333,-0.2
"R_3qk5H866uZb9lOI","lib_c",0,4,6.25,0,0,0,0,0,0,0,NA,5,2,4,5,5,6,0,0,0,0,0,1,1,1,7,7,7,7,3,-1.6,0,0.25,1,0,0,0,0,-1,5.66666666666667,1.33333333333333,1.33333333333333,2.66666666666667,1,7,1.66666666666667,3,2.66666666666667,1,90,30,90,30,20,40,5,50,10,1,5,2,4,5,4,6,7,7,2,2,2,NA,1,NA,NA,25,3.8,NA,90,30,80,40,10,30,0,50,80,2,5,4,4,4,4,6,6,3,2,2,3,2,3,1,1,34,3.6,2,0,-7,1,-2.16666666666667,0
"R_24LQBo339JbDluM","lib_t",1,0,3.5,0,0,1,1,1,1,4,"Middle Compliance 
(3-4 story surveys)
N = 89",1,1,6,7,7,7,0,0,0,0,1,2,2,1,5,7,3,4,2,0.2,0,1.75,0,0,-1,0,0,0,6.33333333333333,5,5.66666666666667,10.3333333333333,4.33333333333333,6,4.66666666666667,4,10.3333333333333,7,52,34,51,52,7,7,18,42,24,7,2,4,5,4,4,4,5,5,4,4,7,NA,NA,NA,4,19.6,4.6,NA,41,39,54,48,8,37,48,8,25,7,6,6,5,5,4,4,4,4,3,4,6,4,7,7,3,25.2,5.6,5.4,0.166666666666667,-4.75,1.66666666666667,-4.16666666666667,-0.2
"R_1kTAJKeLc4oZuVn","lib_c",0,0,3.75,0,0,0,0,0,0,0,NA,1,1,7,7,6,7,7,0,0,0,3,5,4,6,7,7,7,7,1,0.199999999999999,-0.75,0.5,-1,0,0,-2,0,-1,8,1.66666666666667,5.66666666666667,1,1,5.33333333333333,1.66666666666667,4.66666666666667,1,1,80,20,60,20,1,20,30,50,1,6,6,3,6,6,3,5,6,7,4,6,5,NA,NA,6,NA,20.4,5.6,NA,70,10,40,50,20,50,10,50,20,2,6,2,5,5,4,5,6,6,2,5,7,2,2,7,7,30,4.2,5,0.666666666666667,-7,5,-4.16666666666667,0.8
"R_bBJdHYABjLGbVEB","lib_t",1,0,5.5,1,1,0,1,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",3,1,1,2,2,3,0,2,0,1,3,3,3,3,5,5,5,6,0,0,-0.5,-0.5,0,0,0,0,0,0,3,2.66666666666667,5.33333333333333,2.33333333333333,1,5.33333333333333,2.33333333333333,5,2,1,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,5,5,NA,5,NA,NA,6,0,6,NA,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,5,4,6,4,4,2,6,0,6,4.4,0,-5.25,3,-0.666666666666667,0
"R_3gZ8dvccL4limxz","lib_t",1,3,3.25,0,0,0,0,0,0,0,"Low Compliance 
(0-2 story surveys)
N = 79",2,4,5,3,4,4,3,0,0,1,1,1,4,4,7,7,7,7,3,0.6,0.25,1,-1,-1,0,0,0,0,5,1,2,4.33333333333333,2.33333333333333,4,1,2.66666666666667,4.33333333333333,4.33333333333333,77,16,84,30,25,47,20,48,10,2,4,3,5,3,5,6,5,1,2,3,4,4,NA,NA,NA,30,3,NA,61,29,60,41,25,50,30,50,29,2,4,4,3,5,3,6,5,3,1,2,2,2,1,4,2,36.8,3.2,2.2,0.333333333333333,-7,3,-1.66666666666667,0.6
"R_3PSv0R07i4XFdK7","lib_t",1,3,5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,4,5,5,5,3,1,2,0,1,2,7,5,5,7,7,5,7,2,-0.4,-1.5,0,0,0,0,2,0,-1,9,3,3,3.66666666666667,1.66666666666667,9,3,3.33333333333333,4.66666666666667,2,80,25,80,70,30,30,70,60,10,2,4,2,3,4,4,4,6,1,4,4,NA,5,NA,5,NA,40,2.4,NA,80,50,75,40,50,15,50,55,20,3,4,5,2,4,4,5,7,1,2,2,3,3,3,3,3,38,3,3,-0.166666666666667,-6.5,5.66666666666667,-2,0.4
"R_20U3s5nH77btWNU","cons_t",1,5,5.75,0,0,0,0,0,0,0,"Low Compliance 
(0-2 story surveys)
N = 79",4,5,1,1,1,2,6,2,2,1,4,5,4,4,5,5,4,4,3,1,-1,0.25,0,0,1,1,-1,2,10.6666666666667,11.3333333333333,13,7,12,8,11,13,10.3333333333333,12,22,53,36,61,27,48,37,6,61,2,4,2,3,1,3,3,7,2,4,6,5,NA,NA,6,NA,35.8,2.6,NA,3,100,86,19,38,98,61,63,14,3,4,5,1,1,1,6,7,1,3,7,4,7,7,6,7,54.8,2.8,6.2,-0.5,-4.5,4.33333333333333,0.666666666666667,1.4
"R_2zqngNP5OiFO24I","lib_t",1,0,2.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",3,3,4,4,4,3,0,7,0,0,7,1,1,1,7,7,7,7,1,1.4,-1.25,0,-2,1,-1,1,0,1,6.33333333333333,1,3.33333333333333,7.66666666666667,4.66666666666667,6.33333333333333,1.66666666666667,5,7.33333333333333,6.33333333333333,55,34,38,29,39,32,25,65,69,5,4,4,5,5,3,5,4,5,2,2,2,NA,2,NA,NA,46,4.6,NA,39,38,37,42,34,41,37,37,43,4,3,5,4,4,5,3,4,4,4,3,3,5,2,3,5,38.4,4,3.6,0,-7,1,-1.5,0
"R_2QS2q2bdvM8BdOd","cons_c",0,0,7,0,0,0,0,0,0,0,NA,3,3,3,2,1,3,0,0,0,0,0,5,5,3,4,3,2,4,0,2,-1.5,-2.25,-2,-1,0,0,0,-3,5.33333333333333,4,6.33333333333333,10.3333333333333,1,7,5,8.33333333333333,9.66666666666667,1,7,7,13,18,4,15,17,6,0,2,3,2,4,3,3,4,3,1,1,4,NA,1,NA,2,NA,8.4,2.4,NA,50,50,49,44,50,50,50,50,100,5,5,3,3,3,1,4,1,1,5,1,6,5,4,4,7,60,3.4,5.2,1,-3.25,4.33333333333333,-0.5,0
"R_xEoGvrZzTuZj7PP","lib_t",1,1,1.75,1,1,1,0,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",5,3,7,5,6,4,1,1,0,0,3,5,5,5,7,7,7,5,1,-1.8,0,1.5,0,0,0,0,1,-1,5.33333333333333,1.33333333333333,4,1,1.66666666666667,4.33333333333333,1,6.66666666666667,1,2.33333333333333,74,1,62,5,0,17,0,34,0,7,4,4,6,4,7,5,6,7,6,5,1,NA,1,NA,NA,10.2,5.6,NA,58,33,49,8,6,65,3,19,0,3,4,6,3,4,3,5,6,1,5,4,5,4,3,7,1,18.6,3.4,4,0,-6.5,5,-2.33333333333333,-0.2
"R_01epVAdbCbsf5i9","lib_t",1,5,3.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,2,2,1,2,0,1,0,0,0,7,7,7,1,1,1,1,3,-0.2,0.5,1,0,0,0,1,-2,2,5,1,1,1,1,5,1,1,1,1,80,0,100,0,0,0,0,0,0,1,3,4,1,1,1,7,5,1,7,7,7,NA,6,NA,NA,0,2,NA,75,0,100,0,0,0,0,0,0,1,1,4,1,1,1,7,5,1,7,7,7,7,7,7,7,0,1.6,7,-0.166666666666667,-1,7,-0.833333333333333,0.2
"R_24DkhntnuXfSFBE","lib_t",1,4,4.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,4,5,6,6,3,0,1,0,1,2,4,1,7,6,6,6,6,3,-0.399999999999999,0.75,2,1,0,0,0,2,0,7,1.66666666666667,3.33333333333333,1,1,5.66666666666667,1.33333333333333,1.66666666666667,1,1,90,20,90,20,5,5,15,30,0,4,3,1,2,2,3,6,6,1,7,6,NA,NA,4,NA,7,11,2.2,NA,85,10,95,20,10,10,10,50,1,3,2,3,1,5,1,7,6,4,5,5,7,5,4,5,6,16.2,2.6,5.4,-0.5,-6,4,-2.5,0
"R_551WVZgyv03e3V7","lib_t",1,1,3.5,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,6,7,7,6,3,5,0,1,7,5,5,5,4,4,4,4,1,0.2,0.25,0.5,0,0,0,2,1,1,7,1.33333333333333,4.33333333333333,4,4.33333333333333,7,2.66666666666667,4.66666666666667,3.66666666666667,4,58,12,62,32,17,7,0,28,24,1,4,3,2,3,3,4,4,2,4,3,NA,3,2,NA,NA,15.2,2.4,NA,68,16,43,10,13,11,1,21,14,1,4,4,4,3,3,5,5,2,4,2,3,3,2,7,3,12,3,3.6,-0.666666666666667,-4,5,-4,0.4
"R_3PNe0ohDbtibSkL","cons_t",1,4,5.25,0,1,1,1,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",4,5,3,2,1,1,0,2,0,0,2,5,4,2,4,3,1,4,3,0.600000000000001,-0.25,0.75,1,1,-1,0,-2,0,7.33333333333333,9,12,9,13,7,10.3333333333333,10.6666666666667,10,11.6666666666667,19,99,3,97,51,40,40,43,5,2,3,4,4,2,1,6,7,1,6,6,NA,6,NA,6,NA,35.8,2.8,NA,30,72,31,70,35,42,19,44,32,1,3,4,3,1,3,6,6,1,7,5,3,4,4,7,5,34.4,2.4,4.6,0.166666666666667,-3,3.66666666666667,0.333333333333333,0
"R_325DMz1LuXUkh4M","cons_t",1,5,4,1,0,0,1,0,1,3,"Middle Compliance 
(3-4 story surveys)
N = 89",2,2,6,6,6,6,0,1,0,0,2,2,2,2,5,5,3,4,3,-1.2,0.5,-3,1,-1,0,2,-2,0,12.3333333333333,9.66666666666667,7.66666666666667,13,9.66666666666667,12,9,7.66666666666667,11,6.66666666666667,1,74,0,92,1,4,1,16,35,2,3,1,4,2,1,7,7,5,5,5,4,NA,NA,NA,3,11.4,3,NA,1,81,1,98,3,44,6,20,51,3,4,4,4,1,2,7,6,4,6,6,4,3,3,4,4,24.8,3.8,3.6,0,-4.25,2,-3.33333333333333,-0.2
"R_3mmcIqXaC8kfyY8","cons_c",0,5,4.75,0,0,0,0,0,0,0,NA,1,1,5,5,5,5,0,1,0,0,0,4,4,4,4,4,4,4,3,0.399999999999999,0,-1,-2,0,0,0,-1,0,7.33333333333333,8,11.6666666666667,9.66666666666667,9.66666666666667,10.3333333333333,7.66666666666667,12.6666666666667,10,10.3333333333333,1,100,1,100,3,2,2,22,3,1,1,5,7,1,2,6,6,5,5,4,NA,NA,4,4,NA,6.4,3.8,NA,16,100,2,100,19,21,31,33,2,2,1,4,1,2,2,6,6,2,6,3,5,4,2,3,7,21.2,2,4.2,0.5,-4,4,-3,0.2
"R_1Pc06N25BX4UQGx","cons_t",1,3,5.75,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",2,2,3,5,6,4,3,1,0,0,0,6,5,5,5,5,5,5,3,0,-0.5,0,0,0,-1,-2,0,-1,13,12.6666666666667,7,7.33333333333333,12.3333333333333,10.3333333333333,12,9.66666666666667,6.66666666666667,13,44,96,18,48,19,28,2,61,37,1,6,2,3,2,1,6,6,2,6,6,5,NA,NA,NA,1,29.4,2.8,NA,4,98,18,98,59,20,14,25,13,2,3,4,6,6,7,7,7,7,5,5,5,4,4,7,5,26.2,4.4,5,0.666666666666667,-5,5.33333333333333,-2.33333333333333,0.8
"R_5cOfqNIZjKo7Ps5","lib_t",1,3,3.75,0,0,1,0,1,1,3,"Middle Compliance 
(3-4 story surveys)
N = 89",6,5,5,4,2,3,2,0,3,0,5,5,4,6,5,5,6,4,2,0.2,-0.5,0,0,0,0,-1,-1,0,6,2,2.33333333333333,4.33333333333333,3,6,2.33333333333333,2.66666666666667,4.66666666666667,2.66666666666667,70,30,75,20,30,20,1,35,1,2,4,5,4,4,3,5,5,5,3,3,5,NA,NA,6,NA,17.4,4,NA,60,31,85,2,25,2,16,50,15,5,4,6,5,4,5,6,6,6,4,5,4,7,3,6,6,21.6,5.2,5.2,0.333333333333333,-5,5,-0.5,0
"R_3fMOjFX6NmBTC5U","lib_t",1,3,5.5,1,0,1,1,0,1,4,"Middle Compliance 
(3-4 story surveys)
N = 89",6,2,3,1,7,4,0,1,5,0,0,1,1,1,7,7,7,7,3,-0.8,1.25,0,1,1,1,0,1,0,7,1,1.66666666666667,2.66666666666667,1,6.66666666666667,1,1.33333333333333,4.33333333333333,1,85,60,90,65,50,40,30,60,25,2,3,4,5,6,7,7,7,6,1,2,NA,2,NA,NA,2,41,4,NA,85,60,90,65,60,25,5,55,20,2,5,5,6,5,5,7,7,5,2,2,2,2,2,2,2,33,4.6,2,-0.666666666666667,-7,1,-1.16666666666667,1.2
"R_3MPXiBC3BoS6CUe","cons_t",1,5,4,1,1,1,1,0,1,5,"High Compliance 
(5-6 story surveys)
N = 337",4,1,4,2,6,6,0,0,0,0,0,2,4,6,6,6,6,5,1,0.8,0,-1.75,0,0,1,2,2,3,3.33333333333333,7,2.66666666666667,1.66666666666667,6.66666666666667,6.66666666666667,7.33333333333333,2.33333333333333,3,7.66666666666667,90,60,90,95,85,90,76,75,50,6,6,6,6,6,6,6,6,6,1,1,NA,NA,1,1,NA,75.2,6,NA,100,90,100,100,90,90,90,89,90,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,89.8,7,1,-1.33333333333333,-5.75,4,-2.16666666666667,0
"R_2fs8ByYGH4qpxZM","lib_t",1,0,5.25,1,1,1,1,1,1,6,"High Compliance 
(5-6 story surveys)
N = 337",1,1,6,6,6,6,0,0,0,0,7,4,4,4,4,4,4,4,1,0,0,1,0,0,0,0,0,0,7,7,7,7,7,4,5,5,5,5,43,43,47,46,46,44,46,40,40,4,4,4,4,4,4,4,4,4,3,3,NA,NA,NA,3,3,43.2,4,NA,47,47,48,31,48,49,46,48,40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,46.2,4,4,0,-4,4,-3.66666666666667,-1.4
"R_1imMBAFh3M9KZib","lib_t",1,5,7,0,1,1,1,1,1,5,"High Compliance 
(5-6 story surveys)
N = 337",7,7,7,7,7,7,0,0,0,0,7,1,7,7,7,7,7,7,3,0,0,-6,-6,0,0,0,0,0,5,1,1,1,1,13,1,1,1,1,100,5,1,1,1,1,1,1,100,7,7,7,7,1,7,7,1,7,1,7,NA,7,NA,7,NA,20.8,7,NA,99,1,1,1,2,1,1,1,100,7,7,7,7,7,1,7,7,7,1,1,1,1,7,1,7,21,7,3.4,1,-7,5,-2.33333333333333,-1.4
"R_2Pu5kox3RY4Ax0h","cons_c",0,1,4.25,0,0,0,0,0,0,0,NA,3,4,5,5,4,4,1,1,2,2,3,4,3,3,5,5,4,5,0,0.4,0.75,-0.75,1,0,0,0,1,1,9,8,8,8.66666666666667,8.66666666666667,10.6666666666667,7.66666666666667,8.66666666666667,8.33333333333333,9,19,21,15,44,41,47,52,46,51,3,4,3,3,3,2,6,2,4,6,7,NA,NA,NA,4,4,47.4,3.4,NA,49,50,19,56,56,55,31,54,44,4,4,4,4,5,4,5,5,4,5,6,5,5,4,4,5,48,4,4.6,-0.5,-4.75,3.33333333333333,-1.83333333333333,0.6
