"ResponseId","URL","FAKE","EXTREMITY","QUALITY","incivility","emotion","sentiment","outlet","is_domain","political","date"
"R_1XOQYBcAk0tKMhz","https://www.theblaze.com/news/nashville-catholic-school-bans-harry-potter-series-because-its-content-risks-conjuring-evil-spirits","No","Somewhat extreme","Acceptable quality",1,"0","Neutral","The Blaze",1,1,"2019-09-02"
"R_3PKOIg4FRKE3vak","https://spectator.org/why-i-pray-for-trump-a-true-hero/","Yes","Very Extreme","Very poor quality",1,"Anger","Negative","The American Spectator",1,1,"2019-09-01"
"R_3hs6g38w4giggwv","https://www.breitbart.com/entertainment/2019/09/02/paul-stanley-prayers-and-sympathy-are-not-enough-after-odessa-shooting/","Yes","Moderate","Acceptable quality",0,"0","Neutral","Breitbart",1,1,"2019-09-02"
"R_3PgYY7skZMW8uwN","https://spectator.org/the-comey-brennan-conspiracy-to-violate-trumps-civil-rights/","Yes","8","Very poor quality",0,"Shock","Negative","The American Spectator",1,1,"2019-09-02"
"R_2wghddkdfIfW9dO","https://www.theblaze.com/news/seven-dead-nearly-three-dozen-shot-during-labor-day-weekend-in-chicago","No","Moderate","Very high quality",0,"Sadness","Neutral","The Blaze",1,1,"2019-09-02"
"R_2bPZXAYeN2S9knw","https://www.theblaze.com/news/joe-biden-calls-for-elimination-of-gun-magazines-that-can-hold-multiple-bullets-in-them","No","3","Acceptable quality",0,"Confusion","Negative","The Nation",1,1,"2019-09-02"
"R_31sYCSfuawVgjS1","https://www.theblaze.com/news/watch-elizabeth-warren-channels-her-inner-obama-to-lecture-wealthy-americans","No","5","Poor quality",0,"0","Negative","The Blaze",1,1,"2019-09-03"
"R_31AaMO4YNVlNmDd","https://spectator.org/the-national-popular-vote-con-job/","Yes","5","Poor quality",1,"0","Negative","The Nation",1,1,"2019-09-03"
"R_3MFgqfcOQIz2VK6","https://www.theblaze.com/glenn-radio/mike-lee-antitrust-law","No","3","Very high quality",0,"0","Positive","The Blaze",1,1,"2019-08-30"
"R_3q9cYItVIbLRl5n","https://www.breitbart.com/politics/2019/09/03/mitch-mcconnell-pledges-votes-gun-control-trump-supports/","Yes","Moderate","Very poor quality",0,"0","Negative","Breitbart",1,1,"2019-09-03"
"R_C2kwian5QH4h321","https://spectator.org/the-national-popular-vote-con-job/","Yes","5","Very poor quality",1,"0","Negative","The Nation",1,1,"2019-09-03"
"R_belq8k1Dj6R0tO1","https://www.theblaze.com/news/chicago-mayor-lashes-out-at-ted-cruz-after-he-illuminates-inconvenient-facts-about-gun-violence","No","Somewhat extreme","High quality",0,"0","Neutral","The Blaze",1,1,"2019-09-03"
"R_6P4g1B3HkdIthmh","https://www.breitbart.com/news/california-city-experiments-with-andrew-yang-style-universal-basic-income/","No","2","Acceptable quality",0,"0","Mixed","Breitbart",1,1,"2019-09-03"
"R_10IuyZFZkdYREdq","https://spectator.org/why-michelle-obama-wont-run-in-2020/","Yes","8","Poor quality",0,"0","Negative","The American Spectator",1,1,"2019-08-26"
"R_2tLmhZRLEOdphjt","https://www.breitbart.com/politics/2019/09/03/elizabeth-warren-walmarts-action-on-guns-not-nearly-enough/","No","2","High quality",0,"0","Neutral","Breitbart",1,1,"2019-09-03"
"R_vwvzMKBDDYIRIwp","https://www.breitbart.com/politics/2019/09/03/walmart-bans-open-carry-asks-white-house-to-pursue-gun-control/","No","Somewhat extreme","High quality",0,"Confusion","Neutral","Breitbart",1,1,"2019-09-03"
"R_2wGODIqIRDjiHii","https://www.breitbart.com/politics/2019/09/03/moderate-democrats-resisting-calls-to-support-impeachment/","No","2","Acceptable quality",0,"0","Positive","Breitbart",1,1,"2019-09-03"
"R_2ZEuZESLfAOZjXg","https://spectator.org/the-gaffable-joe-biden/","Yes","8","Poor quality",0,"0","Negative","The American Spectator",1,1,"2019-09-04"
"R_27NlAKYOxorruOI","https://spectator.org/the-comey-brennan-conspiracy-to-violate-trumps-civil-rights/","Yes","5","Acceptable quality",0,"0","Negative","The American Spectator",1,1,"2019-09-02"
"R_r8PXMB1RTfUJTRT","https://www.breitbart.com/politics/2019/09/04/gop-texas-rep-bill-flores-wont-seek-re-election/","No","Moderate","Acceptable quality",0,"0","Positive","Breitbart",1,1,"2019-09-04"
"R_2dn0a2t7bebMHwL","https://www.breitbart.com/2020-election/2019/09/03/marianne-williamson-i-didnt-think-the-left-lied-like-this/","Yes","8","Very poor quality",0,"0","Negative","Breitbart",1,1,"2019-09-03"
"R_ZdEWlAjxx4lMIDL","https://www.theblaze.com/news/kavanaugh-accuser-christine-blasey-ford-came-forward-partially-to-protect-abortion-rights-her-attorney-says","No","3","Acceptable quality",0,"0","Mixed","The Blaze",1,1,"2019-09-04"
"R_3iQKmlLg5k31mEp","https://www.theblaze.com/glenn-radio/ilhan-omars-husband","Yes","Very Extreme","Poor quality",0,"0","Negative","The Blaze",1,1,"2019-09-04"
"R_2QWbV6o4ktuoWZl","https://spectator.org/the-gaffable-joe-biden/","No","2","High quality",0,"0","Positive","The American Spectator",1,1,"2019-09-04"
"R_Q9ChM6Yq9g35T0Z","https://www.breitbart.com/politics/2019/09/04/joe-bidens-eye-fills-with-blood-while-onstage-during-climate-town-hall/","No","Somewhat extreme","Acceptable quality",0,"0","Neutral","Breitbart",1,1,"2019-08-19"
"R_3NK9aIZwXhBrXa9","https://www.breitbart.com/politics/2019/09/04/meghan-mccain-there-will-be-violence-if-government-tries-to-take-ar-15s/","Yes","5","Poor quality",0,"0","Negative","Breitbart",1,1,"2019-09-04"
"R_27NA8asR7rUUnyo","https://www.realclearpolitics.com/video/2019/08/27/don_lemon_every_single_study_shows_people_voted_for_trump_due_to_fear_of_losing_place_in_society.html?utm_medium=referral&utm_source=mixi&utm_campaign=realclearpolitics","No","Very Extreme","Poor quality",0,"0","Neutral",NA,1,1,"2019-08-27"
"R_2BgQxViphjQVhLs","https://www.theblaze.com/news/aoc-calls-straight-pride-parade-white-supremacist-parade","Yes","Somewhat extreme","Poor quality",0,"0","Negative","The Blaze",1,1,"2019-09-04"
"R_yI7ZfUGuKgVmiE9","https://spectator.org/explaining-brexit-well-as-much-as-anyone-can/","No","2","Poor quality",0,"0","Negative","The American Spectator",1,1,"2019-09-05"
"R_1nTUvVDux0AGzHp","https://www.theblaze.com/news/website-to-disclose-trump-supporting-business-owners-and-hot-to-get-them-closed-down","No","2","Acceptable quality",0,"0","Neutral","The Blaze",1,1,"2019-09-05"
"R_2RQGVlenWMw8ltB","https://www.theblaze.com/op-ed/progressive-elitist-tyrants-in-government-and-media-gladly-ignore-your-voice-to-get-their-way","Yes","8","Very poor quality",0,"0","Negative","The Blaze",1,1,"2019-09-05"
"R_3GwwLDaoUqgVl8I","https://www.theblaze.com/news/woman-accusing-trump-of-sexual-misconduct-drops-case","No","Somewhat extreme","Acceptable quality",0,"0","Positive","The Blaze",1,1,"2019-09-05"
"R_3O7bBi6D0bH6kbx","https://www.theblaze.com/news/three-more-big-retailers-request-gun-owners-to-not-open-carry-in-their-stores","No","2","Very high quality",0,"0","Neutral","The Blaze",1,1,"2019-09-05"
"R_3MsTfqJDVqkm5rd","https://www.theblaze.com/news/bernie-sanders-says-us-should-pay-for-abortions-and-birth-control-in-poor-countries-to-combat-climate-change","No","Somewhat extreme","Very poor quality",0,"0","Negative","The Blaze",1,1,"2019-09-04"
"R_1kH5jzFiu4Im9eY","https://spectator.org/the-comey-brennan-conspiracy-to-violate-trumps-civil-rights/","No","3","High quality",0,"0","Negative","The American Spectator",1,1,"2019-09-02"
"R_27dotvvPzYWtJ5M","https://spectator.org/the-comey-brennan-conspiracy-to-violate-trumps-civil-rights/","Yes","Very Extreme","Acceptable quality",0,"0","Negative","The American Spectator",1,1,"2019-09-02"
"R_1KjZ2ks7Bevoa0p","https://www.breitbart.com/politics/2019/09/06/pete-buttigieg-im-not-out-to-be-president-of-gay-america/","No","3","Acceptable quality",0,"0","Neutral","Breitbart",1,1,"2019-09-06"
"R_wRUMDEZjlywYx57","https://spectator.org/thats-not-funny-well-it-is-to-dave-chappelle/","No","Moderate","Acceptable quality",0,"0","Neutral","The American Spectator",1,1,"2019-09-06"
"R_1kYB76q56mJKTgl","https://www.theblaze.com/news/cnn-kamala-harriss-false-sued-exxon","No","3","Acceptable quality",0,"0","Neutral","The Blaze",1,1,"2019-09-06"
"R_2CWlRvbZCNtLD3R","https://www.theblaze.com/news/american-airlines-mechanic-sabotages-plane-pre-flight-hoping-to-earn-some-overtime","Yes","Somewhat extreme","Acceptable quality",0,"0","Negative","The Blaze",1,1,"2019-09-06"
"R_23UddIqhX9iGAdS","https://www.theblaze.com/news/petition-to-protect-unborn-eagles-and-unborn-humans","Yes","Very Extreme","Poor quality",0,"0","Negative","The Blaze",1,1,"2019-09-06"
"R_1ibwvcyeKTgAnEu","https://www.theblaze.com/news/libs-target-gig-economy-may-take-out-newspapers","No","3","Acceptable quality",0,"0","Neutral","The Blaze",1,1,"2019-09-06"
"R_1Fsq7VGEneQHt1N","https://www.theblaze.com/steve-deace/pete-buttigieg-climate-change-ww2","No","Moderate","High quality",0,"0","Neutral","The Blaze",1,1,"2019-09-05"
"R_e4YSO17RwKgHEul","https://www.theblaze.com/news/house-democrats-planning-first-formal-steps-to-impeaching-president-trump","No","Very Extreme","Very poor quality",0,"Confusion","Negative","The Blaze",1,1,"2019-09-07"
"R_ZE6blZBLcpB1B0B","https://www.theblaze.com/news/house-democrats-planning-first-formal-steps-to-impeaching-president-trump","No","Moderate","Poor quality",0,"0","Positive","The Blaze",1,1,"2019-08-28"
"R_1OOy7Abhfs1rG5m","https://www.breitbart.com/clips/2019/09/06/mo-brooks-the-long-term-strategy-of-the-democratic-party-is-to-eliminate-the-second-amendment/","No","Moderate","Acceptable quality",0,"0","Neutral","Breitbart",1,1,"2019-09-06"
"R_T15WBZ2eRaXwHgB","https://uvacommscience.eu.qualtrics.com/jfe/form/SV_3CphsiWqmCCrQQB?Q_CHL=email&external_id=critterschoice@comcast.net","Yes","Very Extreme","Very poor quality",0,"0","Negative",NA,0,NA,""
"R_2wyowt9mOhAoRJN","https://www.theblaze.com/news/pete-buttigiegs-pastor-brother-in-law-has-blistering-response-over-petes-extreme-abortion-defense","Yes","8","Very poor quality",0,"Shock","Negative","The Blaze",1,1,"2019-09-07"
"R_2ToZle8ayjmrZph","https://spectator.org/why-i-pray-for-trump-a-true-hero/","No","3","Acceptable quality",0,"0","Negative","The American Spectator",1,1,"2019-09-01"
"R_3el5q3RpAsEA43t","https://www.breitbart.com/","No","Somewhat extreme","Acceptable quality",0,"0","Neutral","Breitbart",1,0,""
"R_2tJtvIjnFoOYS7g","https://spectator.org/recalling-the-tragic-history-of-gun-control/","No","Somewhat extreme","High quality",0,"Sadness","Neutral","The American Spectator",1,1,"2019-09-04"
"R_2PqiGEL11UoG0S9","https://www.theblaze.com/news/ocasio-cortez-demands-impeachment-of-president-trump-over-report-alleging-corrupt-activity","No","8","Very poor quality",0,"0","Mixed","The Blaze",1,1,"2019-09-07"
"R_1mtlPbWKu8LDk5m","https://spectator.org/","No","3","High quality",0,"0","Positive","The American Spectator",1,0,""
"R_2tGnkyEGG8WWd2m","https://www.breitbart.com/politics/2019/09/06/18-daily-causes-death-americans/","Yes","8","Poor quality",0,"0","Neutral","Breitbart",1,1,"2019-09-06"
"R_3RgNUxen5OCSszS","https://www.theblaze.com/news/ocasio-cortez-demands-impeachment-of-president-trump-over-report-alleging-corrupt-activity","No","2","Acceptable quality",0,"0","Negative","The Blaze",1,1,"2019-09-07"
"R_2tmzlNZK9YVH6SZ","https://breitbart.com","No","Somewhat extreme","Acceptable quality",1,"Anger","Negative","Breitbart",1,0,""
"R_1Pbp2WMWHllA4zY","https://spectator.org/catholicschools-can-save-americas-children/","Yes","Very Extreme","Very poor quality",1,"Shock","Negative","The American Spectator",1,1,"2019-09-08"
"R_2Y8LQi4X4WwXCQ2","https://spectator.org/climate-change-town-hall-misdiagnoses-americas-ills/","Yes","8","Very poor quality",0,"0","Negative","The American Spectator",1,1,"2019-09-07"
"R_3NK7GLdG4PlYxfX","https://www.breitbart.com/economy/2019/09/08/6-2-million-individuals-off-food-stamps-under-trump/","No","5","Poor quality",0,"0","Negative","Breitbart",1,1,"2019-09-08"
"R_Xk78TN5McDODgl3","https://www.breitbart.com/politics/2019/09/06/munro-cornell-study-shows-stagnant-wages-hurting-marriage-u-s/","Yes","8","Poor quality",0,"0","Negative","Breitbart",1,1,"2019-09-06"
"R_YYaeFHJqtCSVtjX","https://www.theblaze.com/news/hillary-clinton-taking-active-role-in-one-democrats-2020-campaign-through-substantial-contact","No","Somewhat extreme","Acceptable quality",0,"Shock","Neutral","The Blaze",1,1,"2019-09-08"
"R_2dj4ATJeXaX2SHU","https://orders.stansberryresearch.com/?cid=MKT417512&eid=MKT421222&utm_source=engageim&rc_uuid=CaCzF2mZ3NC2yb4r9qF1fyhYv2MMVkP_Rzmdb7jFfJJ6fVKnVmLKFT0wILBwmm7ZF8A_M9VSxglKyNZ1XzVJgZ0xQ2gZbGNXJ7Wjz1qtA6TJaCTYlvg0UwzA4I2WM-19hHiwYJusxacm5aVI8Ii6QpLy-2JXxoQNvDseb5_eyEflhVNXe23f-1UsEwjfBW1b&assetId=AST115020&page=1","Yes","8","Acceptable quality",0,"0","Neutral",NA,0,NA,""
"R_1F5lYZitvttDvtX","https://spectator.org/trump-should-treat-egypt-like-its-sweden/","No","2","Acceptable quality",0,"0","Positive","The American Spectator",1,1,"2019-09-08"
"R_2VOYDtRyvBtAVAt","https://www.breitbart.com/politics/2019/09/09/joe-biden-starts-week-pushing-assault-weapons-ban/","No","Somewhat extreme","Poor quality",0,"0","Neutral","Breitbart",1,1,"2019-09-09"
"R_2bQnuQaTwMjt2I1","https://www.breitbart.com/politics/2019/09/09/exclusive-michelle-malkin-60-terrifying-reasons-trump-is-right-to-reduce-refugees/","Yes","Very Extreme","Very poor quality",0,"0","Negative","Breitbart",1,1,"2019-09-09"
"R_3p0kMpt5AupOZvX","https://www.theblaze.com/news/ready-kamala-harris-proposes-sweeping-criminal-justice-reform-if-elected","No","Somewhat extreme","Acceptable quality",0,"Confusion","Mixed","The Blaze",1,1,"2019-09-09"
"R_1MM8grPhiAHWxQT","https://spectator.org/russian-american-collusion-at-u-s-open-not-alleged/","No","Moderate","High quality",0,"0","Negative","The American Spectator",1,1,"2019-09-07"
"R_9AERjL97dna1ieZ","https://spectator.org/in-2020-trump-will-reduce-the-blue-wall-to-rubble/","Yes","Somewhat extreme","Poor quality",0,"0","Negative","The American Spectator",1,1,"2019-09-05"
"R_5b95YdKVs3Q3orL","https://www.theblaze.com/news/kamala-harris-claims-she-didnt-hear-supporter-who-called-trump-mentally-retarded-it-does-not-go-over-well","No","3","Acceptable quality",0,"Sadness","Negative","The Blaze",1,1,"2019-09-08"
"R_9zNSFavpAc8ZxWV","https://www.theblaze.com/news/school-removes-bathroom-stall-doors-to-crack-down-on-student-vaping","No","Somewhat extreme","Acceptable quality",0,"Shock","Neutral","The Blaze",1,1,"2019-09-09"
"R_307ASyogtNw22DN","https://www.breitbart.com/politics/2019/09/09/live-updates-trump-holds-north-carolina-rally-3/","No","3","Acceptable quality",1,"Anxiety","Neutral","Breitbart",1,1,"2019-09-09"
"R_3HOiXgOnWR7J1tn","https://spectator.org","No","Somewhat extreme","Acceptable quality",0,"0","Positive","The American Spectator",1,0,""
"R_245xlxVCIvyOGbb","https://www.theblaze.com/news/federal-judge-reinstates-order-blocking-trump-immigration-policy-nationwide-despite-higher-court-ruling","No","2","Acceptable quality",0,"Confusion","Neutral","The Nation",1,1,"2019-09-09"
"R_1jTgRdbWSn2pVNy","Breitbart: https://breitbart.com","No","8","High quality",0,"0","Positive","Breitbart",1,0,""
"R_1jK8keEfmFzCh8a","https://www.breitbart.com/politics/2019/09/10/republican-dan-bishop-wins-close-race-in-north-carolinas-ninth-district/","No","Moderate","High quality",0,"Anger","Neutral","Breitbart",1,1,"2019-09-10"
"R_1GJ2IF8IGjav6ob","https://spectator.org/climate-change-and-the-democrats/","No","5","Poor quality",0,"0","Negative","The American Spectator",1,1,"2019-09-11"
"R_Zt6sMZcMgujj3Pz","https://spectator.org/","No","Very Extreme","Very high quality",0,"0","Positive","The American Spectator",1,0,""
"R_1EYAmMExJKmgKYe","https://www.theblaze.com/news/ny-times-claims-airplanes-took-aim-at-world-trade-center-not-terrorists","No","3","Acceptable quality",0,"0","Neutral","The Blaze",1,1,"2019-09-11"
"R_D0syEXqjf3zIa2d","https://www.theblaze.com/news/duck-dynasty-stars-daughter-captures-the-moment-school-choir-sings-praise-songs-while-the-school-is-on-active-shooter-lockdown","Yes","Very Extreme","Very poor quality",0,"0","Negative","The Blaze",1,1,"2019-09-11"
"R_qRfWp6Rpomrcc0x","https://spectator.org/debunking-howard-zinns-amerikkka/","Yes","8","Very poor quality",0,"Anxiety","Negative","The American Spectator",1,1,"2019-09-11"
"R_1QrPxWTly6QVp3D","https://www.breitbart.com/","Yes","Very Extreme","Very poor quality",0,"Confusion","N/A","Breitbart",1,1,"2019-09-11"
"R_1q4I22ERmw9iEvt","https://www.breitbart.com/radio/2019/09/11/father-of-first-u-s-casualty-in-afghanistan-ilhan-omars-9-11-comments-disgusting/","No","8","High quality",0,"0","Negative","Breitbart",1,1,"2019-09-11"
"R_23faYPuGpwmjvhW","https://spectator.org/trumps-tariff-and-trade-aches-and-pains/","No","8","High quality",0,"0","Neutral","The American Spectator",1,1,"2019-09-12"
"R_pGHot51Xq1Fcuk1","https://www.breitbart.com/politics/2019/09/11/ocasio-cortez-republican-party-is-scared-of-us-because-they-know-how-powerful-we-are/","No","Moderate","Acceptable quality",0,"Confusion","Negative","Breitbart",1,1,"2019-09-11"
"R_pnndKEB5VhIan3X","https://www.theblaze.com/news/chick-fil-a-opening-at-purdue-u-irritates-gay-student-body-president-faculty","No","8","Acceptable quality",0,"0","Neutral","The Blaze",1,1,"2019-09-12"
"R_1lcO1c7J5gLjy6q","https://www.theblaze.com/news/dutch-doctor-cleared-by-court-after-euthanizing-a-dementia-patient-without-her-consent","No","Somewhat extreme","Very high quality",0,"Shock","Neutral","The Blaze",1,1,"2019-09-12"
"R_3gNiGXUpUYcb9EI","https://spectator.org/","No","Very Extreme","Very high quality",0,"0","Positive","The American Spectator",1,0,""
"R_ToVdEunnfXLfNpT","https://spectator.org/why-nc-9-should-frighten-the-democrats/","No","8","Poor quality",0,"0","Neutral","The American Spectator",1,1,"2019-09-12"
"R_1IoLWWXImMtncw1","https://spectator.org/trumps-carrot-and-stick-middle-east-policy/","No","2","Acceptable quality",0,"0","Mixed","The American Spectator",1,1,"2019-09-13"
"R_3HFTo67ImAJVe6M","https://spectator.org/dems-buying-votes-at-only-34500-a-pop/","Yes","8","Very high quality",0,"Shock","Positive","The American Spectator",1,1,"2019-09-13"
"R_2zx7rao9dYX4lci","https://www.theblaze.com/news/rowdy-florida-georgia-line-concert-turns-into-a-full-on-worship-service-when-chris-tomlin-shows-up","No","Moderate","Acceptable quality",0,"0","Positive","The Blaze",1,1,"2019-09-09"
"R_27ILDqTc9dQp0l9","https://www.breitbart.com/politics/2019/09/14/democrat-senators-fear-beto-orourke-torpedoed-gun-control-with-confiscation-push/","Yes","Very Extreme","High quality",0,"Shock","Negative","Breitbart",1,1,"2019-09-14"
"R_22smnmdUGxDrZSK","https://spectator.org/hands-off-the-electoral-college/","No","3","Acceptable quality",0,"0","Negative","The American Spectator",1,1,"2019-09-14"
